Centerline_X,Centerline_Y,Centerline_Z,CrossCenter_X,CrossCenter_Y,CrossCenter_Z,Length,Tortuosity,MaximumInscribedSphereRadius,Curvature,Torsion,EdgePCoordArray,EdgeArray_0,EdgeArray_1,FrenetTangent_X,FrenetTangent_Y,FrenetTangent_Z,FrenetNormal_X,FrenetNormal_Y,FrenetNormal_Z,FrenetBinormal_X,FrenetBinormal_Y,FrenetBinormal_Z,CenterlineSectionArea,CenterlineSectionMinSize,CenterlineSectionMaxSize,CenterlineSectionShape,CenterlineSectionClosed
399.39202880859375,259.0689392089844,-666.4512329101562,404.1893345659039,262.896959473907,-661.7753222632518,0.0,1.0,6.912267870562454,0.0,0.0,0.0,120074,120074,-0.6753465753915509,-0.04422812143949348,0.7361731293526257,0.7272661464100318,0.12577940888446554,0.6747321635927671,-0.12243755711711352,0.9910718508638049,-0.052779077602642076,727.213603078285,20.309979447664816,35.70357536749109,0.5688500168013287,1
399.0910339355469,259.049072265625,-666.1260375976562,404.30429034620704,262.3469234255853,-661.141421711656,0.4435590155897202,1.0,6.963820296085788,0.02011142124701565,0.0,0.9800000000000008,120074,124267,-0.6753465753915509,-0.04422812143949348,0.7361731293526257,0.7272661464100318,0.12577940888446554,0.6747321635927671,-0.12243755711711352,0.9910718508638049,-0.052779077602642076,774.5230562146177,20.62740959462144,36.18292510487953,0.5700868444115836,1
398.79229736328125,259.0296630859375,-665.7974853515625,404.1085871725836,261.84205868633126,-660.8790096830933,0.8880439245331001,1.0000099676584389,6.9648723864025905,0.03784722016379366,-0.020608104762761675,0.0,124267,124267,-0.6658810037329722,-0.04277996881140283,0.7448304257588197,0.7383744930150222,0.10512356710421208,0.6661472387573901,-0.10679698934135941,0.9935385799795505,-0.03841214859702518,796.5365378751892,20.91553940086161,36.74599349422378,0.5691923775077518,1
398.49774169921875,259.0109558105469,-665.46240234375,403.8765726520643,261.1147192299162,-660.7357598321046,1.3345790558593071,1.000057233212048,7.7354937184784,0.05312879038271453,-0.029043574774001525,0.0,130067,130067,-0.6507065469174237,-0.04069044079363272,0.7582382724624381,0.7522994452879876,0.10101619853460773,0.6510309303351131,-0.1030850833932282,0.9940523203844135,-0.03512050569360592,818.3615755978008,21.272295054358985,37.44074805322154,0.5681589220418537,1
398.2091064453125,258.9931945800781,-665.117919921875,403.34865111574607,260.32184650325587,-660.8707092013119,1.7843500087744046,1.0001788948422359,8.496097104341866,0.0655775911874073,-0.061429668451941755,0.0,115741,115741,-0.6303193742844169,-0.03824311079919912,0.775393416839543,0.7711913737146886,0.08394876808039638,0.6310439520713557,-0.08922640589955826,0.9957359433173957,-0.02342177781602566,894.8243483524192,21.671329732778215,38.24988139026832,0.5665724688571693,1
397.9278564453125,258.97637939453125,-664.7613525390625,403.1798595199691,259.73446106731024,-660.7225709245699,2.2387997985760193,1.000415327881407,9.191391006641304,0.07408419200850729,-0.10889447537034298,0.1520000000000001,118146,124420,-0.6054156828237052,-0.036167603560385425,0.7950872627855421,0.7935692676477046,0.04911868908350295,0.6064941647104315,-0.060989084565950424,0.9981378957014991,-0.0010357260209066302,928.885671439856,22.57460313857181,39.10815232644576,0.5772352257947606,1
397.65484619140625,258.9600830078125,-664.3900146484375,402.4246233780068,258.60419764046213,-661.0257894876105,2.699985227630176,1.0007997592526354,9.355025893346497,0.07639584405892513,-0.18098699246002664,0.2600000000000002,129245,124420,-0.5774051123001125,-0.035616806098639334,0.8156805621154807,0.8164179951694929,-0.015322465197623402,0.577258069864505,-0.008061851717846517,0.9992480498773062,0.037925471167539984,974.1868840783537,32.69676467273949,39.93131429837206,0.8188251563278119,1
397.39007568359375,258.9432067871094,-664.0016479492188,401.5204207011916,258.2860661193597,-661.3182455879007,3.1703222575295626,1.0013384664939753,9.46226392825853,0.0734903459041133,-0.2843337665002971,0.7680000000000006,120364,130233,-0.5482798213390195,-0.038064307372063774,0.8354282410935949,0.8322558658071908,-0.12289675404465768,0.5405983367296002,0.08209391781353857,0.9916892135894047,0.09906105343903832,1013.5931588575626,33.54666788634137,40.67482565016871,0.8247525920544967,1
397.13262939453125,258.923828125,-663.5942993164062,401.520729371214,257.50834163942704,-660.9856429993976,3.6525950361014146,1.0020087421641362,9.569798891552884,0.0654959315513125,-0.46263828198944634,0.17600000000000013,120257,134203,-0.5205110141102208,-0.0449839727712193,0.852669177573382,0.8224221366354877,-0.29487114737202713,0.48649032428140193,0.22954327121888968,0.9544775789096477,0.19047949495131697,1051.507609020442,34.13562034317682,41.37278723949456,0.8250742244068795,1
396.8805236816406,258.899169921875,-663.1669311523438,401.79669060436845,256.1043492785672,-660.5344390744744,4.149393652351094,1.002751263571447,9.604158918054042,0.057924739360838966,-0.675392383430088,0.04000000000000001,130182,134201,-0.4965583371976356,-0.05790512393745772,0.8660697514526801,0.7367401540657503,-0.5556915377857623,0.3852542799508775,0.45895943518648114,0.8293695867676137,0.3185942959285742,1098.4796392183769,34.675100494768216,42.115965592684844,0.8233243618375204,1
396.6309509277344,258.8653259277344,-662.7192993164062,399.26911310351045,257.2821856465306,-661.4143055009856,4.663014364527421,1.0034989457343322,9.982260367262414,0.05486064339786096,-0.7565977440785832,0.5240000000000004,119892,130259,-0.4783206315176918,-0.0779550306444204,0.8747184613701393,0.5230791844537629,-0.8253736731485327,0.21247697866942042,0.7054059400484963,0.5591791420202711,0.43556991043203463,1138.4013997527336,35.148911336132436,42.89429630032197,0.8194308886673263,1
396.38018798828125,258.817626953125,-662.251953125,398.8524249202263,257.2382203234089,-661.1312925141651,5.195526999686329,1.0041977912379139,10.51143512038971,0.059401116263972424,-0.5938801081446095,0.0,125820,125820,-0.4669453561985207,-0.1055235804360523,0.8779674300887207,0.2447395659110512,-0.9694929036000993,0.013640188661406248,0.8497438315176562,0.22124259047707004,0.47852600447278576,1161.3295876174705,34.99235194079479,43.52581104509486,0.8039448570996416,1
396.1238708496094,258.750732421875,-661.765869140625,398.4748546991276,257.39368031454353,-660.7435098958836,5.749107159874508,1.0048376941947377,10.66059310633167,0.06850939434068183,-0.3698123063614363,0.0,134241,134241,-0.46263010035862673,-0.1404036723394922,0.8753628956242956,0.024166473914065033,-0.9890100197151572,-0.1458600782996677,0.886221965300301,-0.04632482807964747,0.4609388663615419,1170.2309439236076,34.79131954599263,43.92864265697215,0.7919962339303173,1
395.8572998046875,258.658935546875,-661.2625732421875,398.14964630332554,257.5468297719427,-660.2582948860091,6.325989773266969,1.0054612738595519,11.567533904135981,0.07633328711393474,-0.2172480030699398,0.1320000000000001,133360,138726,-0.4646140969377361,-0.18126548309935064,0.866762115902334,-0.10447825372823581,-0.9607663930282272,-0.25692845799060204,0.8793281727686373,-0.2099303757541752,0.4274473089295106,1164.8276085147068,35.276851715347945,43.957136628922626,0.8025284270253562,1
395.575927734375,258.5369567871094,-660.74365234375,397.79907180912403,257.6198325142851,-659.7604282956756,6.928756692250655,1.0061549787797541,11.58779021787368,0.07994537320201475,-0.13165203375110646,0.8080000000000006,94726,133360,-0.47128002857817874,-0.22577325327520054,0.8525969579871154,-0.17155029445680972,-0.9247539290021498,-0.33970673715260474,0.8651390819603128,-0.3063602599891493,0.39708659000808366,1143.947878967295,35.10927281434337,43.556270812535715,0.8060670061826951,1
395.27569580078125,258.38031005859375,-660.2103881835938,397.9708847122373,257.76305445435526,-658.8483086325466,7.56045921402118,1.0070184933065274,11.859830446837629,0.0791705366019557,-0.08356542140951068,0.9040000000000007,94726,138716,-0.4807936513605968,-0.2714074030561658,0.8337718431187592,-0.20419508545597811,-0.8900885378414334,-0.4074883579673475,0.8527261177464724,-0.3661699282704784,0.3725288602825587,1111.0593809876766,34.7739083553501,42.28451378701498,0.8223792883253801,1
394.9537353515625,258.18572998046875,-659.6646728515625,397.51081562101444,257.5542463157199,-658.3686829255845,8.223275298073347,1.0081305979570054,11.887059831942352,0.07453600316797802,-0.05333299312247199,0.9880000000000008,142630,142631,-0.49152705367436683,-0.31587084210596866,0.8115582336551471,-0.21707765049315433,-0.8580462100120818,-0.4654395719535184,0.8433732561342978,-0.40494729606600505,0.3531844252600377,1076.235447210114,33.99956053093561,40.74522402731546,0.8344428418933817,1
394.6086730957031,257.95166015625,-659.1090698242188,397.017857242365,257.02912913237213,-657.9905325496002,8.917934471353378,1.0095232438913746,11.901838139263603,0.06807480868653779,-0.03054509546295064,0.8040000000000006,142662,142630,-0.5022173911603532,-0.3575507561665441,0.787359605758907,-0.21584810785896583,-0.8298606434089703,-0.5145297919990196,0.8373692652287836,-0.4283558909196681,0.3395937931774141,1050.733723956358,33.852250980740685,39.85319633369714,0.8494237374912268,1
394.2406311035156,257.67803955078125,-658.5466918945312,396.0825528601846,254.96805079765215,-658.7154972431001,9.643601116273777,1.0111837516913764,12.202298141789013,0.06164890870198729,-0.01914793333229241,0.0,145557,145557,-0.5120572881380627,-0.395889744948609,0.7622785865477386,-0.20410830500387328,-0.8059522084880189,-0.5556805174394105,0.8343483286332747,-0.4401276490721873,0.3318893174373812,1017.7363126502445,34.16049743848792,39.33596270915392,0.8684291697922114,1
393.8511962890625,257.36602783203125,-657.9814453125,395.5572888516872,254.23922669532303,-658.6002487363608,10.397600112190535,1.0130724523532042,12.38748251520108,0.056495590458607386,-0.00866194073964201,0.0,142434,142434,-0.5208492743349603,-0.4310895760845556,0.7368024231881865,-0.19252132597628746,-0.7815647531413221,-0.5933734706670634,0.8316559219226888,-0.45090832110128815,0.32408349771708567,1016.7419413588035,34.11041051678404,39.66431891276882,0.8599772150834323,1
393.44268798828125,257.0176086425781,-657.4179077148438,395.2217249762816,253.73523357488648,-658.2377751957974,11.175963515337505,1.0151430744963434,13.053016178914051,0.052295860783186224,0.0009135268151641881,0.0,149249,149249,-0.528475776366722,-0.46368114429452173,0.7111351138984161,-0.16899875379298357,-0.7634405532983943,-0.6233762449723763,0.831957195419337,-0.4496201930576122,0.32509830357112995,1031.5535125063973,34.15214961324986,40.451733477447306,0.8442691246418501,1
393.0176086425781,256.6346435546875,-656.8597412109375,394.93127995890023,253.36113178929327,-657.7251206273102,11.975278568848571,1.0173569643739402,13.728435132101158,0.048874707341591994,-0.0023926297063220237,0.0,152509,152509,-0.5348658481328282,-0.49407947254388573,0.6854224969403222,-0.1478756147832507,-0.74395303735888,-0.6516645461868956,0.8318962237284323,-0.44991038331566946,0.3248527665437397,1052.599863989742,36.2738751758974,41.307437301172186,0.8781439262722806,1
392.5778503417969,256.2187194824219,-656.3096313476562,394.5717605714433,253.06780890335472,-657.1710823814662,12.793203417887497,1.0196819098783454,14.03417802218091,0.04556471717411612,-0.005977856908364521,0.0,152066,152066,-0.5402274149487383,-0.5223588938775164,0.6597692976524911,-0.1302308480980683,-0.7226806480985009,-0.6788023328389413,0.8313809393662219,-0.45262994471310497,0.322384656594494,1078.2443766869217,36.66316969706749,42.04598308886234,0.8719779394759658,1
392.1244812011719,255.77105712890625,-655.7689819335938,394.06602977735827,252.8172224460053,-656.6712131358855,13.628815139533575,1.022086448173055,14.226462309427458,0.04165318894561865,-0.012527003302810884,0.0,142705,142705,-0.544704955163019,-0.5482641735837664,0.6345887706108289,-0.11585005777593348,-0.700250396185098,-0.70443462915726,0.8305873078335391,-0.45722617882960626,0.3179134244707363,1108.7035900436815,36.97784070883861,42.64600365114599,0.8670880631940512,1
391.65777587890625,255.29263305664062,-655.2377319335938,393.5921272101758,252.51056874036522,-656.1051941065355,14.482589122068934,1.0245303284471767,14.31186133643037,0.036422019550312,-0.021119865273543384,0.0,156524,156524,-0.5484718458033001,-0.5711502878467316,0.6107094096652815,-0.11102716115630654,-0.6741543210987395,-0.7301978641638642,0.8287651077637695,-0.46829830240616205,0.3063414697960664,1144.5212758721934,33.496955789597784,43.10808885356489,0.7770457164868654,1
391.17755126953125,254.78497314453125,-654.714599609375,393.17311336847285,252.06585267512907,-655.5639262142333,15.355516204049314,1.0269500864574947,14.344490961086962,0.03053972265608998,-0.029329603145457232,0.9960000000000008,156524,156519,-0.5517186488753602,-0.5904267976720597,0.5890693754337122,-0.11278570449491117,-0.6469876783949055,-0.7541129417181203,0.8263691168870806,-0.482496777808813,0.2903634654349256,1185.999613658835,34.48952883414553,43.53949692747826,0.7921434850658278,1
390.68408203125,254.25062561035156,-654.1981201171875,392.7774363065645,251.6118259951029,-654.9622655099014,16.247586964843574,1.0292703016717646,14.344622003756264,0.024138826213399373,-0.044649808183472174,0.0,156519,156519,-0.55459567979786,-0.6057965546623651,0.5704683745035809,-0.1265900933179262,-0.6161576989172816,-0.7773831991615971,0.822434544643711,-0.5033490085657951,0.26503055550732785,1232.5150793843081,35.82237246850161,44.420613304252626,0.8064357919405886,1
390.1784362792969,253.69361877441406,-653.6868896484375,392.37743971152634,251.11018197250542,-654.3546621795598,17.157142259439617,1.0314075716296711,15.26223072398375,0.018327139098571,-0.06066606595073883,0.0,164975,164975,-0.5572792811833913,-0.6173053739704322,0.5553142155851473,-0.15760448873697952,-0.5779928580670116,-0.8006778885129042,0.8152304139896144,-0.5337212112055808,0.22481334661351823,1282.8006414785712,37.120634641569225,44.957344002779806,0.8256856686034206,1
389.662841796875,253.119384765625,-653.1804809570312,391.8019034527358,250.9040365677589,-653.5206094766359,18.08019812442593,1.0332939814787825,15.547735909950518,0.013343249120339578,-0.06221674760280226,0.0,164920,164920,-0.5598175684057431,-0.6254382955830786,0.5435358576234088,-0.1986349738004875,-0.5355370077752132,-0.8208192617662253,0.8044553668710034,-0.5674742740612168,0.17556910602704107,1335.798731097957,38.33580823177834,45.76971242399027,0.8375802730996527,1
389.14068603515625,252.5342254638672,-652.6793212890625,391.2977906903006,250.47199608153502,-652.851272310699,19.010907026676428,1.0348870056161168,16.36972336710696,0.009024105567653082,-0.038601381450670685,0.0,164907,164907,-0.5620052051599637,-0.6308385540485062,0.5349699693432307,-0.2307278238597765,-0.5015367553394731,-0.8338018675563672,0.7943014671206639,-0.5920334464956718,0.13631426029736318,1390.1369193364558,41.40885818748894,46.30792101044625,0.8942068070416685,1
388.6160888671875,251.94442749023438,-652.18408203125,390.5937149226776,250.25053214151737,-652.0998716987433,19.942747013380625,1.0361705249128672,16.992677679918316,0.006022762212057968,0.08180499100923046,0.0,164792,164792,-0.5636103001258791,-0.6343243124056861,0.5291276748414033,-0.22896523192597962,-0.4954940408441495,-0.8378905525526701,0.7936739583488291,-0.5933955865853654,0.13402733176450027,1445.141565375815,42.192788472118124,46.538050040860476,0.9066299175636451,1
388.09320068359375,251.35531616210938,-651.6959228515625,389.92576271220685,249.89119628508143,-651.4961705995811,20.86944199781744,1.0371611526940974,17.18234529685894,0.003850574080305251,0.5112366577787246,0.0,164668,164668,-0.5642967834103219,-0.636812098469255,0.5253946054880543,-0.025677066234374355,-0.6225548230570203,-0.7821548315762282,0.825172605278653,-0.45485804767160737,0.33495421771641254,1499.792954636741,42.9418997980582,47.360992111315426,0.9066934175941509,1
387.5758056640625,250.7704620361328,-651.2155151367188,389.4565472565895,249.39344470240167,-650.8745030346174,21.786253607358322,1.0378938560012456,17.880094100551293,0.0033122617125734143,0.7518684738883925,0.0,168138,168138,-0.5635636324597438,-0.6390712735978392,0.5234347518371457,0.5198002173790596,-0.7668145098269958,-0.37656771174845394,0.6420309697993245,0.05986163028868991,0.764338157517809,1553.1917134651976,43.93134532569013,47.979724321709355,0.9156231292853124,1
387.0667419433594,250.1913299560547,-650.7425537109375,389.13512830435224,248.67947836541964,-650.3874995191385,22.69081557217265,1.0384108534348993,17.911825270971978,0.005113037724274435,0.3150300793171842,0.0,168091,168091,-0.5611019324924078,-0.6417823123892529,0.5227619772492917,0.7337969809386798,-0.6779013696593372,-0.04462873266488107,0.3830229916317872,0.35855989251211323,0.8513096918061825,1605.1354502612496,44.626987206270165,48.58048699594134,0.9186195932947013,1
386.5677795410156,249.61749267578125,-650.2763671875,388.89233972553103,247.852626652685,-649.975195305962,23.582769930768986,1.0387600472150722,18.67935389537885,0.007852697183592779,0.12744020042060475,0.0,167975,167975,-0.5566434115950957,-0.645386160528843,0.5230915943939564,0.7990755698841177,-0.5881661546005177,0.12465475601360934,0.22721431720326404,0.4873779625509122,0.8431111289015086,1655.9013765317584,45.976562723668934,48.952727599037146,0.9392032881243015,1
386.0799560546875,249.04722595214844,-649.8152465820312,388.4503675059408,247.36530676023256,-649.421554288052,24.46356962575309,1.0389805336109992,18.77314625156786,0.010572982653801032,0.04851365783988353,0.9960000000000008,167975,165094,-0.5500807396515088,-0.6499695502347359,0.524357476948793,0.8175799842294609,-0.5471221585641333,0.1795001754747836,0.1702179463270651,0.5274437670271387,0.8323634562932337,1706.5825219193357,49.092513472556874,49.39187224390418,0.9939391086478959,1
385.6038818359375,248.4785614013672,-649.3575439453125,387.9752454264217,246.89351157639524,-648.8939879105611,25.335072773614854,1.039105471314783,18.773522927697133,0.012911639612850771,0.05595881751320889,0.0,165094,165094,-0.5416646823932929,-0.6554526142606941,0.5262900742999006,0.8274264487564753,-0.5261324039124637,0.19634196049632424,0.14820541065029022,0.5418178328664662,0.8273261704079383,1757.218723868994,49.821600092302894,49.909151774393024,0.9982457790008956,1
385.1402587890625,247.91012573242188,-648.9022216796875,386.6763407034756,247.52380477927406,-647.8464418212911,26.19842890227605,1.0391622239085805,19.1541772043262,0.014623920000936897,0.08501749947929887,0.0,171052,171052,-0.5317493813027508,-0.6614231256793628,0.5289253674202852,0.8418057193214256,-0.48120324465217496,0.24455381463791692,0.09276705450686253,0.5752937390175223,0.8126692977130118,1807.187775875137,50.38977516058668,50.42205896992033,0.9993597284602577,1
384.6902160644531,247.3420867919922,-648.44873046875,386.3327399110141,247.1107024749113,-647.1308347921589,27.053332973044153,1.0391667126549886,19.879497850040593,0.015772023792268348,0.12440872621839584,0.36400000000000027,171296,165089,-0.5207562365875038,-0.6672868495350587,0.5324858706978015,0.8533707427419416,-0.4243457054374129,0.30280207679091536,0.02390224858223077,0.6120939329174896,0.7904237469853197,1855.6833880195688,50.94264651442179,51.030548010670486,0.9982774730102777,1
384.2555236816406,246.7764434814453,-647.99755859375,386.02966550637854,246.68806272555537,-646.4319077838072,27.897409914580084,1.0391287208508853,20.566735282818122,0.016534862847245875,0.17135501773523837,0.0,171230,171230,-0.5091340254357914,-0.6724253358325903,0.5372399016026034,0.8562196141184526,-0.33218718829825655,0.39565091220588255,-0.08758148515751042,0.6614346828379404,0.7448715619465399,1902.174958089186,48.669737043262494,51.60984104245934,0.9430321051216177,1
383.83831787109375,246.2169647216797,-647.5498046875,385.93079994508844,246.00247366518147,-645.9007510257076,28.726602733859828,1.0390505278576254,21.1966599607565,0.017267401598067236,0.22569411609799983,0.0,174340,174340,-0.49730029397054987,-0.6762490285042934,0.5434884258784212,0.8390700999396403,-0.21562298055729376,0.499467814421381,-0.22057602998532455,0.7044103787584254,0.6746497115491303,1946.1079327098162,49.40156353354682,52.114795564700145,0.9479373947119323,1
383.44097900390625,245.66879272460938,-647.1073608398438,385.7078627277216,245.3811032411425,-645.4602993513726,29.535384083841866,1.0389320615042856,21.45906186388306,0.018800935934501963,0.26508065952766546,0.0,174343,174343,-0.4855256321814518,-0.6782266478610205,0.5516098935171531,0.7841222477733181,-0.05886246787360008,0.6178086357625221,-0.38654516041689213,0.7324915180444295,0.560391840546636,1986.837924995804,49.40597972392493,52.48587532673953,0.9413195343767943,1
383.065673828125,245.13766479492188,-646.6719970703125,385.40385939425494,244.85638615528788,-645.0413051837496,30.318003061686632,1.0387700637078672,21.965446271161074,0.02141245769448558,0.25998676509748414,0.0,171282,171282,-0.47397976783422,-0.677834439220777,0.5620352770868333,0.6944417918168778,0.10468305912059454,0.7118932889916286,-0.5413813604678159,0.7277238007234673,0.4210989104695097,2023.7919989870495,49.88536010617099,52.75201798185505,0.945657853758882,1
382.71392822265625,244.62904357910156,-646.2452392578125,383.3275990520103,245.68477540784352,-644.5100465593838,31.06936365599465,1.0385622540907038,22.591972392337357,0.025209998222564065,0.2363834348596683,0.0,170282,170282,-0.4628307319774103,-0.6747171118365752,0.5749300240308947,0.5909019589087366,0.2486322815703041,0.7674743406257717,-0.6607742341337717,0.6949379882810088,0.28361700222108,2055.904933501323,50.638292239872705,53.17705230474277,0.952258352901527,1
382.38653564453125,244.14761352539062,-645.828369140625,383.5103226684355,245.0865260850656,-643.9143801225257,31.78542335422614,1.0383095752050442,23.1808273464533,0.03069851953171508,0.19641703404015007,0.0,177472,177472,-0.45214200472571653,-0.6685408182351837,0.5904411756610823,0.48935102372862516,0.36751992807043504,0.790863248638378,-0.7457232617656209,0.6465154884645327,0.1609799367533422,2082.326438146202,50.97365519262152,53.04709868061896,0.9609131594457025,1
382.0833740234375,243.6967010498047,-645.4218139648438,383.78471607678745,244.32427643870102,-643.5079120146492,32.464036749391425,1.0380155387282741,23.405092118124404,0.036551175554346504,0.16220507661162345,0.0,177474,177474,-0.44203201711112194,-0.6591376712439558,0.6083956165159046,0.40463630144898355,0.4588013562908961,0.7910567482901095,-0.8005480369086917,0.5958513621808119,0.0639061404632669,2102.5557063798774,51.49612702466493,53.16216146769308,0.9686612734126582,1
